2014-09-20,1980
2014-09-21,1827
2014-09-22,2108
2014-09-23,2320
2014-09-24,2268
2014-09-25,920
2014-09-26,2142
2014-09-27,2012
2014-09-28,2017
2014-09-29,2128
2014-09-30,2183
2014-10-01,1715
2014-10-02,2225
2014-10-03,2134
2014-10-04,817
2014-10-05,1602
2014-10-06,1980
2014-10-07,2187
2014-10-08,2070
2014-10-09,1976
2014-10-10,1906
2014-10-11,795
2014-10-12,1532
2014-10-13,1468
2014-10-14,2068
2014-10-15,1826
2014-10-16,1655
2014-10-17,2086
2014-10-18,1639
2014-10-19,1272
2014-10-20,1742
2014-10-21,1957
2014-10-22,496
2014-10-23,746
2014-10-24,1862
2014-10-25,1562
2014-10-26,1460
2014-10-27,1917
2014-10-28,2200
2014-10-29,1883
2014-10-30,1896
2014-10-31,1584
2014-11-01,323
2014-11-02,963
2014-11-03,1740
2014-11-04,1928
2014-11-05,1913
2014-11-06,713
2014-11-07,1567
2014-11-08,1161
2014-11-09,1187
2014-11-10,1728
2014-11-11,1837
2014-11-12,1750
2014-11-13,1307
2014-11-14,1256
2014-11-15,933
2014-11-16,949
2014-11-17,479
2014-11-18,991
2014-11-19,987
2014-11-20,1225
2014-11-21,1014
2014-11-22,865
2014-11-23,1102
2014-11-24,1410
2014-11-25,1484
2014-11-26,165
2014-11-27,261
2014-11-28,482
2014-11-29,571
2014-11-30,846
2014-12-01,1047
2014-12-02,847
2014-12-03,726
2014-12-04,1267
2014-12-05,947
2014-12-06,267
2014-12-07,705
2014-12-08,866
2014-12-09,335
2014-12-10,521
2014-12-11,1039
2014-12-12,985
2014-12-13,866
2014-12-14,797
2014-12-15,1139
2014-12-16,975
2014-12-17,1171
2014-12-18,1110
2014-12-19,979
2014-12-20,578
2014-12-21,592
2014-12-22,739
2014-12-23,498
2014-12-24,230
2014-12-25,268
2014-12-26,542
2014-12-27,635
2014-12-28,489
2014-12-29,669
2014-12-30,619
2014-12-31,541
2015-01-01,306
2015-01-02,615
2015-01-03,265
2015-01-04,536
2015-01-05,749
2015-01-06,423
2015-01-07,463
2015-01-08,408
2015-01-09,369
2015-01-10,367
2015-01-11,532
2015-01-12,432
2015-01-13,704
2015-01-14,747
2015-01-15,789
2015-01-16,735
2015-01-17,515
2015-01-18,113
2015-01-19,685
2015-01-20,899
2015-01-21,839
2015-01-22,885
2015-01-23,883
2015-01-24,275
2015-01-25,621
2015-01-26,207
2015-01-27,32
2015-01-28,222
2015-01-29,465
2015-01-30,451
2015-01-31,282
2015-02-01,407
2015-02-02,65
2015-02-03,175
2015-02-04,471
2015-02-05,446
2015-02-06,415
2015-02-07,432
2015-02-08,450
2015-02-09,261
2015-02-10,519
2015-02-11,603
2015-02-12,573
2015-02-13,388
2015-02-14,297
2015-02-15,143
2015-02-16,193
2015-02-17,205
2015-02-18,482
2015-02-19,372
2015-02-20,303
2015-02-21,203
2015-02-22,234
2015-02-23,340
2015-02-24,377
2015-02-25,537
2015-02-26,503
2015-02-27,485
2015-02-28,391
2015-03-01,177
2015-03-02,369
2015-03-03,283
2015-03-04,365
2015-03-05,63
2015-03-06,205
2015-03-07,301
2015-03-08,477
2015-03-09,788
2015-03-10,684
2015-03-11,1147
2015-03-12,936
2015-03-13,919
2015-03-14,193
2015-03-15,549
2015-03-16,925
2015-03-17,845
2015-03-18,752
2015-03-19,784
2015-03-20,416
2015-03-21,590
2015-03-22,658
2015-03-23,732
2015-03-24,917
2015-03-25,804
2015-03-26,804
2015-03-27,713
2015-03-28,61
2015-03-29,616
2015-03-30,944
2015-03-31,786
2015-04-01,1138
2015-04-02,1383
2015-04-03,835
2015-04-04,849
2015-04-05,800
2015-04-06,1272
2015-04-07,845
2015-04-08,942
2015-04-09,858
2015-04-10,910
2015-04-11,1214
2015-04-12,1217
2015-04-13,1578
2015-04-14,1357
2015-04-15,1657
2015-04-16,1641
2015-04-17,1504
2015-04-18,1665
2015-04-19,1388
2015-04-20,619
2015-04-21,1535
2015-04-22,1307
2015-04-23,1283
2015-04-24,1178
2015-04-25,1228
2015-04-26,1371
2015-04-27,1443
2015-04-28,1765
2015-04-29,1940
2015-04-30,1736
2015-05-01,1624
2015-05-02,1541
2015-05-03,1577
2015-05-04,1858
2015-05-05,1985
2015-05-06,1864
2015-05-07,2081
2015-05-08,2001
2015-05-09,1532
2015-05-10,1560
2015-05-11,1930
2015-05-12,2128
2015-05-13,1957
2015-05-14,2159
2015-05-15,2055
2015-05-16,1419
2015-05-17,1714
2015-05-18,1914
2015-05-19,2114
2015-05-20,1931
2015-05-21,1778
2015-05-22,1910
2015-05-23,1288
2015-05-24,1301
2015-05-25,1544
2015-05-26,2065
2015-05-27,1989
2015-05-28,2219
2015-05-29,2251
2015-05-30,1892
2015-05-31,1209
2015-06-01,803
2015-06-02,614
2015-06-03,2010
2015-06-04,1938
2015-06-05,1792
2015-06-06,1592
2015-06-07,1836
2015-06-08,2070
2015-06-09,2169
2015-06-10,2444
2015-06-11,2430
2015-06-12,2052
2015-06-13,1850
2015-06-14,1654
2015-06-15,1436
2015-06-16,1952
2015-06-17,2311
2015-06-18,2323
2015-06-19,2227
2015-06-20,1445
2015-06-21,1570
2015-06-22,2254
2015-06-23,1980
2015-06-24,2494
2015-06-25,2431
2015-06-26,2275
2015-06-27,966
2015-06-28,1373
2015-06-29,2192
2015-06-30,2298
2015-07-01,2407
2015-07-02,2091
2015-07-03,1623
2015-07-04,1099
2015-07-05,1367
2015-07-06,2145
2015-07-07,2240
2015-07-08,2181
2015-07-09,1879
2015-07-10,2264
2015-07-11,1907
2015-07-12,1928
2015-07-13,2406
2015-07-14,2389
2015-07-15,2167
2015-07-16,2659
2015-07-17,2489
2015-07-18,1714
2015-07-19,1804
2015-07-20,2248
2015-07-21,2469
2015-07-22,2714
2015-07-23,2598
2015-07-24,2455
2015-07-25,1852
2015-07-26,1784
2015-07-27,2349
2015-07-28,2623
2015-07-29,2527
2015-07-30,1897
2015-07-31,2398
2015-08-01,2010
2015-08-02,1907
2015-08-03,2421
2015-08-04,2643
2015-08-05,2619
2015-08-06,2658
2015-08-07,2534
2015-08-08,2145
2015-08-09,1939
2015-08-10,2425
2015-08-11,1568
2015-08-12,2766
2015-08-13,2650
2015-08-14,2559
2015-08-15,2080
2015-08-16,1746
2015-08-17,2256
2015-08-18,2695
2015-08-19,2633
2015-08-20,2361
2015-08-21,2412
2015-08-22,2097
2015-08-23,2154
2015-08-24,2555
2015-08-25,2748
2015-08-26,2771
2015-08-27,2807
2015-08-28,2664
2015-08-29,2025
2015-08-30,2016
2015-08-31,2497
2015-09-01,2907
2015-09-02,2834
2015-09-03,2694
2015-09-04,2464
2015-09-05,1780
2015-09-06,1651
2015-09-07,2041
2015-09-08,2697
2015-09-09,2849
2015-09-10,1396
2015-09-11,3117
2015-09-12,2171
2015-09-13,2252
2015-09-14,2805
2015-09-15,3204
2015-09-16,3568
2015-09-17,3530
2015-09-18,3387
2015-09-19,2873
2015-09-20,2633
2015-09-21,3213
2015-09-22,3381
2015-09-23,3389
2015-09-24,3511
2015-09-25,3361
2015-09-26,2727
2015-09-27,2710
2015-09-28,3261
2015-09-29,3262
2015-09-30,2741
2015-10-01,2273
2015-10-02,604
2015-10-03,1100
2015-10-04,2178
2015-10-05,3032
2015-10-06,3349
2015-10-07,3407
2015-10-08,3423
2015-10-09,2365
2015-10-10,2516
2015-10-11,2373
2015-10-12,2866
2015-10-13,3307
2015-10-14,3408
2015-10-15,3219
2015-10-16,2919
2015-10-17,2100
2015-10-18,1612
2015-10-19,2340
2015-10-20,3028
2015-10-21,3279
2015-10-22,3244
2015-10-23,2813
2015-10-24,2137
2015-10-25,1938
2015-10-26,2853
2015-10-27,3011
2015-10-28,1347
2015-10-29,2959
2015-10-30,2859
2015-10-31,2087
2015-11-01,2115
2015-11-02,2815
2015-11-03,3228
2015-11-04,3244
2015-11-05,2870
2015-11-06,3084
2015-11-07,2392
2015-11-08,2298
2015-11-09,2814
2015-11-10,1449
2015-11-11,2577
2015-11-12,2516
2015-11-13,2443
2015-11-14,1764
2015-11-15,1878
2015-11-16,2827
2015-11-17,2657
2015-11-18,2864
2015-11-19,1480
2015-11-20,2394
2015-11-21,1920
2015-11-22,1744
2015-11-23,1920
2015-11-24,2162
2015-11-25,2061
2015-11-26,807
2015-11-27,1309
2015-11-28,1007
2015-11-29,1336
2015-11-30,2008
2015-12-01,1132
2015-12-02,1497
2015-12-03,2244
2015-12-04,2259
2015-12-05,1764
2015-12-06,1775
2015-12-07,2240
2015-12-08,2418
2015-12-09,2343
2015-12-10,2620
2015-12-11,2397
2015-12-12,2366
2015-12-13,2169
2015-12-14,2078
2015-12-15,2531
2015-12-16,2328
2015-12-17,1340
2015-12-18,1933
2015-12-19,1276
2015-12-20,1229
2015-12-21,1806
2015-12-22,1394
2015-12-23,880
2015-12-24,1164
2015-12-25,537
2015-12-26,772
2015-12-27,793
